factor_varying,factor_context,context_value,test_name,metric_name,projection,vr_conditional,vr_marginal,interaction_strength,p_value,n_groups
gamma_id,d_encoding_id,SYM-002,TOP-001,holes_count,relative_change,0.7616614039673398,0.12820219325470036,5.941094958134927,1.470795697906606e-40,12
gamma_id,d_encoding_id,SYM-003,TOP-001,holes_count,relative_change,0.9155563961695858,0.12820219325470036,7.1415033777982435,4.0778484381867973e-41,12
gamma_id,d_encoding_id,SYM-004,TOP-001,holes_count,relative_change,0.8014576463064955,0.12820219325470036,6.25151275465493,6.717742182347694e-42,12
gamma_id,d_encoding_id,SYM-005,TOP-001,holes_count,relative_change,0.3505019383841643,0.12820219325470036,2.733977707291007,5.446588641211054e-31,12
gamma_id,d_encoding_id,SYM-006,TOP-001,holes_count,relative_change,0.6299559471925607,0.12820219325470036,4.913768877112905,1.9261291892465945e-25,12
gamma_id,d_encoding_id,SYM-001,UNIV-002,trace_absolute,volatility,0.9946822891447782,0.4781006555163422,2.080487189607667,1.6435879601808514e-41,12
gamma_id,d_encoding_id,SYM-004,UNIV-002,trace_absolute,volatility,0.9995598889450539,0.4781006555163422,2.0906892249824316,1.5547771143853464e-41,12
gamma_id,d_encoding_id,SYM-005,UNIV-002,trace_absolute,volatility,0.9984562195424331,0.4781006555163422,2.088380779281957,1.2711605786501679e-42,12
gamma_id,d_encoding_id,SYM-006,UNIV-002,trace_absolute,volatility,0.9999993922047825,0.4781006555163422,2.0916084942924766,4.949509106449443e-44,12
gamma_id,d_encoding_id,SYM-001,UNIV-002,trace_normalized,volatility,0.9946841949438479,0.4766371282506489,2.0868793805353194,1.775854111351402e-41,12
gamma_id,d_encoding_id,SYM-004,UNIV-002,trace_normalized,volatility,0.9995601209349342,0.4766371282506489,2.0971092298317475,1.6690386591120469e-41,12
gamma_id,d_encoding_id,SYM-005,UNIV-002,trace_normalized,volatility,0.9984567999198387,0.4766371282506489,2.0947944269141803,1.3629566329387084e-42,12
gamma_id,d_encoding_id,SYM-006,UNIV-002,trace_normalized,volatility,0.9999994164424401,0.4766371282506489,2.098030885912377,5.341956936387612e-44,12
gamma_id,modifier_id,M1,PAT-001,concentration_top10,volatility,0.9205228948156091,0.20029983812837765,4.595724606754903,6.64936503634212e-133,12
gamma_id,modifier_id,M2,PAT-001,concentration_top10,volatility,0.9239452734253057,0.20029983812837765,4.6128108842161115,6.496358952930041e-132,12
gamma_id,modifier_id,M1,PAT-001,uniformity,volatility,0.4392811549368636,0.10191119459142262,4.310430828507194,1.2998956358830554e-139,12
gamma_id,modifier_id,M0,SYM-001,asymmetry_norm_normalized,relative_change,0.5191368144119828,0.24699715028821986,2.101792728402754,9.738150202731595e-43,12
gamma_id,modifier_id,M3,SYM-001,asymmetry_norm_normalized,relative_change,0.5191368144119828,0.24699715028821986,2.101792728402754,9.738150202731595e-43,12
d_encoding_id,gamma_id,GAM-002,GRA-001,clustering_local,relative_change,0.8145279045760254,0.12678931440960015,6.424263025389083,2.514481136144837e-36,10
d_encoding_id,gamma_id,GAM-004,GRA-001,clustering_local,relative_change,0.7297297319323564,0.12678931440960015,5.755451359054775,1.0365228766926687e-36,10
d_encoding_id,gamma_id,GAM-005,GRA-001,clustering_local,relative_change,0.7297297319323564,0.12678931440960015,5.755451359054775,1.0365228766926687e-36,10
d_encoding_id,gamma_id,GAM-006,GRA-001,clustering_local,relative_change,0.7297297319323564,0.12678931440960015,5.755451359054775,1.0365228766926687e-36,10
d_encoding_id,gamma_id,GAM-007,GRA-001,clustering_local,relative_change,0.8367573674502662,0.12678931440960015,6.599589021729966,2.514481136144837e-36,10
d_encoding_id,gamma_id,GAM-009,GRA-001,clustering_local,relative_change,0.7297297317646687,0.12678931440960015,5.755451357732206,1.0365228766926687e-36,10
d_encoding_id,gamma_id,GAM-010,GRA-001,clustering_local,relative_change,0.7297297319323564,0.12678931440960015,5.755451359054775,1.0365228766926687e-36,10
d_encoding_id,gamma_id,GAM-002,GRA-001,density,relative_change,0.8274557183203967,0.12699273090926472,6.515772299688611,8.552598588745816e-37,10
d_encoding_id,gamma_id,GAM-004,GRA-001,density,relative_change,0.7297297307749128,0.12699273090926472,5.746232288652008,2.4609572125441284e-37,10
d_encoding_id,gamma_id,GAM-005,GRA-001,density,relative_change,0.7297297307749128,0.12699273090926472,5.746232288652008,2.4609572125441284e-37,10
d_encoding_id,gamma_id,GAM-006,GRA-001,density,relative_change,0.7297297307749128,0.12699273090926472,5.746232288652008,2.4609572125441284e-37,10
d_encoding_id,gamma_id,GAM-007,GRA-001,density,relative_change,0.8416318419732172,0.12699273090926472,6.627401709902249,8.552598588745816e-37,10
d_encoding_id,gamma_id,GAM-009,GRA-001,density,relative_change,0.7297297306186356,0.12699273090926472,5.7462322874214085,2.46095721254388e-37,10
d_encoding_id,gamma_id,GAM-001,PAT-001,concentration_top10,value_mean,0.4331328402683998,0.1297622725948175,3.337894995264582,8.423726837399553e-43,13
d_encoding_id,gamma_id,GAM-002,PAT-001,concentration_top10,value_mean,0.654620584930743,0.1297622725948175,5.044768189092948,1.7352925262161426e-25,10
d_encoding_id,gamma_id,GAM-003,PAT-001,concentration_top10,value_mean,0.9906104575340479,0.1297622725948175,7.634040601517726,1.1870556928828033e-46,13
d_encoding_id,gamma_id,GAM-004,PAT-001,concentration_top10,value_mean,0.9904643065422484,0.1297622725948175,7.632914303489209,4.633940814729104e-47,13
d_encoding_id,gamma_id,GAM-005,PAT-001,concentration_top10,value_mean,0.9907355475623977,0.1297622725948175,7.635004595333867,6.925557900657051e-47,13
