test_name,metric_name,projection,factor,variance_ratio,p_value,n_groups,significant
GRA-001,degree_variance,slope,d_encoding_id,0.09002873252013725,0.8934193732195385,2,False
GRA-001,density,volatility,seed,0.08265772056685648,0.6997758801497767,5,False
PAT-001,concentration_top10,relative_change,seed,0.07806858895728654,0.8868429642880595,5,False
PAT-001,concentration_top10,value_mean,modifier_id,0.07485517642981682,0.19256901358744544,3,False
GRA-001,degree_variance,value_final,seed,0.06779661016949153,0.4060058497098259,5,False
GRA-001,degree_variance,relative_change,seed,0.06590751834599175,0.7991865548897075,5,False
GRA-001,degree_variance,volatility,modifier_id,0.06408953739685601,0.006145286119033647,3,True
PAT-001,uniformity,slope,gamma_id,0.05897973294236005,1.0,2,False
PAT-001,diversity_simpson,slope,gamma_id,0.05897973294235978,1.0,2,False
GRA-001,density,value_mean,seed,0.058689918943799255,0.9051474788878506,5,False
GRA-001,clustering_local,volatility,modifier_id,0.05764342722440367,0.0002230756932745275,3,True
GRA-001,density,value_final,seed,0.056655130048562354,0.49388341166756633,5,False
GRA-001,clustering_local,value_mean,seed,0.056505358492993894,0.926324369124328,5,False
PAT-001,diversity_simpson,slope,modifier_id,0.055931957791460166,0.9647989858879616,3,False
PAT-001,uniformity,slope,modifier_id,0.055931957791460055,0.9601758328088452,3,False
GRA-001,clustering_local,value_final,seed,0.05490711492249044,0.49388341166756633,5,False
PAT-001,diversity_simpson,relative_change,modifier_id,0.04978171384783079,0.15561860509387104,3,False
GRA-001,clustering_local,value_final,d_encoding_id,0.049635361311817894,0.11578501055236029,2,False
PAT-001,uniformity,relative_change,modifier_id,0.049612374114426185,0.15561860509387104,3,False
PAT-001,concentration_top10,relative_change,modifier_id,0.0450930679103582,0.045190385416258486,3,True
GRA-001,density,value_final,d_encoding_id,0.04453322471422482,0.11578501055236029,2,False
PAT-001,concentration_top10,slope,seed,0.0437883581567822,0.5042235207147403,5,False
PAT-001,concentration_top10,relative_change,gamma_id,0.04262696821305341,0.5335256533889101,2,False
PAT-001,concentration_top10,slope,modifier_id,0.04261583014543038,0.004588857814128375,3,True
GRA-001,degree_variance,relative_change,d_encoding_id,0.039416611386998236,0.015542364357107204,2,True
PAT-001,uniformity,volatility,modifier_id,0.03777856088675814,0.1206201648643453,3,False
PAT-001,diversity_simpson,volatility,modifier_id,0.0375588539509232,0.12215728013141607,3,False
GRA-001,degree_variance,value_final,modifier_id,0.03389830508474576,0.3678794411714342,3,False
GRA-001,density,value_final,gamma_id,0.03289821367206747,0.15407852050596588,2,False
GRA-001,clustering_local,value_final,gamma_id,0.029592491711557055,0.15407852050596588,2,False
GRA-001,degree_variance,relative_change,modifier_id,0.02640826571815927,4.111168917625941e-05,3,True
GRA-001,degree_variance,value_final,d_encoding_id,0.016949152542372888,0.31731050786297565,2,False
GRA-001,degree_variance,value_final,gamma_id,0.016949152542372888,0.31731050786297565,2,False
GRA-001,degree_variance,relative_change,gamma_id,0.016476879585487037,0.8678895348163094,2,False
PAT-001,concentration_top10,slope,gamma_id,0.014028956716044528,0.14414933834136556,2,False
GRA-001,degree_variance,slope,seed,0.012506079054910857,0.7699696224786796,5,False
GRA-001,density,volatility,d_encoding_id,0.01163487598654445,0.6563869181449966,2,False
PAT-001,concentration_top10,value_final,seed,0.011031761471775772,0.9633313750767437,5,False
GRA-001,degree_variance,value_mean,d_encoding_id,0.010631325919733469,0.21661403062090795,2,False
PAT-001,uniformity,slope,seed,0.010335585500989291,0.9164084638331583,5,False
PAT-001,diversity_simpson,slope,seed,0.01033558550098923,0.9185641387647909,5,False
GRA-001,degree_variance,volatility,seed,0.009566579519616527,0.9867861154795556,5,False
PAT-001,concentration_top10,value_mean,seed,0.008505507924810647,0.9232356922472484,5,False
GRA-001,density,slope,seed,0.006419615202839481,0.16265085994847936,5,False
GRA-001,clustering_local,slope,seed,0.005085956123360438,0.2258808307016081,5,False
GRA-001,degree_variance,value_mean,modifier_id,0.0030127430287440137,0.0016858433712335242,3,True
PAT-001,uniformity,relative_change,seed,0.0025819488676028755,0.9347062866998302,5,False
PAT-001,diversity_simpson,relative_change,seed,0.0025781385531433026,0.9347062866998302,5,False
PAT-001,concentration_top10,volatility,seed,0.0021669393645623487,0.6867364313693697,5,False
GRA-001,clustering_local,volatility,d_encoding_id,0.0018261578119951201,0.6562474973508274,2,False
PAT-001,diversity_simpson,value_final,seed,0.0017492043200383214,0.9241621586264082,5,False
PAT-001,uniformity,value_final,seed,0.0017492043200382857,0.9241621586264082,5,False
PAT-001,diversity_simpson,value_mean,seed,0.0004250618860155606,0.9781357606151514,5,False
PAT-001,uniformity,value_mean,seed,0.00042506188601554415,0.978207787484402,5,False
PAT-001,diversity_simpson,volatility,seed,0.00016641667860237586,0.9913747514207852,5,False
PAT-001,uniformity,volatility,seed,0.00016480448127011488,0.9917419939076972,5,False
GRA-001,density,relative_change,seed,1.3570499388772515e-18,0.8085795159172465,5,False
GRA-001,density,relative_change,gamma_id,3.2905300760315084e-22,0.5456599625516982,2,False
GRA-001,clustering_local,relative_change,seed,3.219237442036276e-22,0.928558126585125,5,False
GRA-001,clustering_local,relative_change,gamma_id,1.7641079067302878e-22,0.5257377945552799,2,False
