test_name,metric_name,projection,factor,variance_ratio,p_value,n_groups,significant
UNIV-001,frobenius_norm,relative_change,gamma_id,0.9999999999945912,5.975583310276649e-232,11,True
SPA-001,smoothness,value_final,gamma_id,0.9783273704355273,0.0,11,True
SPA-001,smoothness,value_mean,gamma_id,0.9776118696701885,0.0,11,True
SPA-001,smoothness,relative_change,gamma_id,0.97188313965881,2.031191200908805e-232,11,True
SPA-001,smoothness,slope,gamma_id,0.9477710808028615,0.0,11,True
SPA-001,smoothness,volatility,gamma_id,0.9471829321314491,7.49437050458709e-258,11,True
SPE-002,spectral_radius,relative_change,gamma_id,0.9452736317493592,4.6574848460502e-197,11,True
SPE-001,eigenvalue_max,relative_change,gamma_id,0.9452736317493592,4.6574848460502e-197,11,True
UNIV-001,frobenius_norm,volatility,gamma_id,0.9137029008313146,0.0,11,True
UNIV-002,trace_normalized,relative_change,gamma_id,0.8910705278957897,3.2218344356184593e-111,11,True
UNIV-002,trace_absolute,relative_change,gamma_id,0.8909773762412145,4.057480227817952e-111,11,True
PAT-001,concentration_top10,slope,gamma_id,0.805967964297626,0.0,11,True
SPE-002,spectral_radius,volatility,gamma_id,0.7886016599465732,5.946128666011255e-256,11,True
SPE-001,eigenvalue_max,volatility,gamma_id,0.7886016599465732,5.946128666011255e-256,11,True
SPA-001,laplacian_energy,volatility,gamma_id,0.7771590998618039,0.0,11,True
GRA-001,clustering_local,value_final,gamma_id,0.7690431246402979,0.0,11,True
GRA-001,clustering_local,volatility,gamma_id,0.7633372700735771,1.4262225481134105e-261,11,True
GRA-001,clustering_local,value_mean,gamma_id,0.755036336344818,0.0,11,True
SPA-001,laplacian_energy,value_final,gamma_id,0.7409162185365025,0.0,11,True
PAT-001,diversity_simpson,slope,gamma_id,0.7402289751866791,0.0,11,True
PAT-001,uniformity,slope,gamma_id,0.7402289751866791,0.0,11,True
GRA-001,density,volatility,gamma_id,0.7336253406069169,3.876717363947011e-259,11,True
GRA-001,density,value_final,gamma_id,0.7190335399638541,0.0,11,True
GRA-001,degree_variance,value_final,gamma_id,0.7147897574018452,0.0,11,True
SPA-001,laplacian_energy,value_mean,gamma_id,0.7098987716311307,1.1257952393343164e-284,11,True
GRA-001,density,value_mean,gamma_id,0.7062522602900154,5.498915617765032e-306,11,True
SPA-001,laplacian_energy,slope,gamma_id,0.6841350527795537,8.014169025233045e-308,11,True
SYM-001,asymmetry_norm,relative_change,gamma_id,0.6796157245056959,1.2830226776676315e-58,11,True
SYM-001,asymmetry_norm_normalized,volatility,gamma_id,0.67640335556759,1.498756374652147e-130,11,True
PAT-001,concentration_top10,value_final,gamma_id,0.6400180824180345,0.0,11,True
SYM-001,asymmetry_norm,volatility,gamma_id,0.6095785633694736,5.096186472862541e-88,11,True
SPA-001,gradient_magnitude,value_final,gamma_id,0.5984212964834033,0.0,11,True
SPA-001,gradient_magnitude,value_mean,gamma_id,0.5983796902794527,0.0,11,True
SPE-001,spectral_gap,slope,gamma_id,0.5980365536171033,1.021690876274247e-158,11,True
SPA-001,gradient_magnitude,slope,gamma_id,0.5857269944528112,0.0,11,True
GRA-001,degree_variance,slope,gamma_id,0.5764747396401165,3.873470908738734e-256,11,True
PAT-001,diversity_simpson,value_final,gamma_id,0.5470251624625223,0.0,11,True
PAT-001,uniformity,value_final,gamma_id,0.5470251624625222,0.0,11,True
GRA-001,density,slope,gamma_id,0.5409715060630848,6.56559180900916e-302,11,True
GRA-001,degree_variance,volatility,gamma_id,0.5365034618245567,3.191765892279482e-197,11,True
GRA-001,clustering_local,slope,gamma_id,0.5279517940736266,0.0,11,True
SPE-001,spectral_gap,value_final,gamma_id,0.5277419921229063,4.8303626819846785e-195,11,True
PAT-001,uniformity,value_mean,gamma_id,0.5213095919410311,0.0,11,True
PAT-001,diversity_simpson,value_mean,gamma_id,0.5213095919410311,0.0,11,True
PAT-001,concentration_top10,value_mean,gamma_id,0.5152483991933862,0.0,11,True
GRA-001,degree_variance,value_mean,gamma_id,0.49599827659867246,5.192852166741403e-279,11,True
TOP-001,holes_count,slope,gamma_id,0.4818188737023899,1.9090931472993355e-206,11,True
UNIV-002,trace_absolute,volatility,gamma_id,0.48123647905344946,3.60077761511556e-139,11,True
UNIV-002,trace_normalized,volatility,gamma_id,0.4797812030365947,2.4005014133441447e-138,11,True
TOP-001,euler_characteristic,volatility,gamma_id,0.4752939609601107,0.0,11,True
PAT-001,concentration_top10,relative_change,gamma_id,0.4710427467436444,0.0,11,True
TOP-001,holes_count,volatility,gamma_id,0.4597347201110209,0.0,11,True
UNIV-001,frobenius_norm,slope,gamma_id,0.44995172620022383,0.0,11,True
UNIV-001,frobenius_norm,value_mean,gamma_id,0.4499517262002238,0.0,11,True
UNIV-001,frobenius_norm,value_final,gamma_id,0.44995172620022356,0.0,11,True
TOP-001,connected_components,value_mean,gamma_id,0.4096089669885715,3.81856065455669e-160,11,True
SYM-001,asymmetry_norm_normalized,value_final,gamma_id,0.40250788840973,3.1892980687278726e-201,11,True
TOP-001,connected_components,volatility,gamma_id,0.40129164945496104,0.0,11,True
SYM-001,asymmetry_norm_normalized,slope,gamma_id,0.400925690432697,2.0368973820882623e-134,11,True
TOP-001,connected_components,value_final,gamma_id,0.3959953146969938,4.013614073518706e-167,11,True
SPE-001,spectral_gap,value_mean,gamma_id,0.3943151734663982,3.426791191113769e-101,11,True
SYM-001,asymmetry_norm_normalized,value_mean,d_encoding_id,0.37820221033395734,1.8188715884861504e-197,10,True
UNIV-002,trace_absolute,slope,gamma_id,0.36770523067046806,1.7310998845081153e-15,11,True
UNIV-002,trace_normalized,value_final,gamma_id,0.36770523067046795,1.3921570488414396e-40,11,True
UNIV-002,trace_normalized,slope,gamma_id,0.3677052306704679,1.7615918189173166e-15,11,True
UNIV-002,trace_absolute,value_final,gamma_id,0.36770523067046784,1.7985087546947922e-40,11,True
UNIV-002,trace_normalized,value_mean,gamma_id,0.36770523067046784,4.3390879080965944e-18,11,True
UNIV-002,trace_absolute,value_mean,gamma_id,0.36770523067046784,4.413395624291115e-18,11,True
SYM-001,asymmetry_norm_normalized,value_mean,gamma_id,0.34758810143325747,2.4666300535075209e-116,11,True
TOP-001,holes_count,value_mean,gamma_id,0.33510544821685495,4.4357615722262024e-98,11,True
TOP-001,holes_count,value_final,gamma_id,0.3272910701316377,3.633311978521089e-138,11,True
SPA-001,gradient_magnitude,relative_change,gamma_id,0.3203328381925108,2.795709555070967e-280,11,True
TOP-001,connected_components,value_final,d_encoding_id,0.2990357750969205,4.9555309418916536e-113,10,True
TOP-001,connected_components,value_mean,d_encoding_id,0.2976321960742474,2.4502339620750892e-148,10,True
SYM-001,asymmetry_norm_normalized,value_final,d_encoding_id,0.2887286668626721,2.0087346713214012e-109,10,True
SPE-001,spectral_gap,value_mean,d_encoding_id,0.2728865416521108,5.579897170938199e-202,10,True
TOP-001,holes_count,value_mean,d_encoding_id,0.2648960182331834,2.8322634442097466e-142,10,True
SPA-001,laplacian_energy,relative_change,d_encoding_id,0.2615809820664565,1.4136008521444133e-74,10,True
TOP-001,holes_count,value_final,d_encoding_id,0.26053411886097483,1.5344103249188256e-99,10,True
TOP-001,euler_characteristic,value_mean,d_encoding_id,0.24443237630791817,6.030989330731208e-62,10,True
SYM-001,asymmetry_norm_normalized,relative_change,gamma_id,0.24410529338123838,1.6949795217423752e-130,11,True
TOP-001,euler_characteristic,value_final,d_encoding_id,0.23926126156516286,1.9224427203959788e-50,10,True
SYM-001,asymmetry_norm,slope,gamma_id,0.23136017273576973,1.7509994808476032e-207,11,True
SYM-001,asymmetry_norm,value_mean,gamma_id,0.23136017273576961,3.1726149981332806e-152,11,True
SYM-001,asymmetry_norm,value_final,gamma_id,0.2313601727357696,2.244262333194501e-244,11,True
GRA-001,density,slope,d_encoding_id,0.21060719165432948,1.2905341807548848e-67,10,True
SPE-001,eigenvalue_max,value_final,gamma_id,0.2051912102166355,0.0,11,True
SPE-002,spectral_radius,value_final,gamma_id,0.2051912102166355,0.0,11,True
SPE-002,spectral_radius,value_mean,gamma_id,0.20519121021663547,0.0,11,True
SPE-001,eigenvalue_max,slope,gamma_id,0.20519121021663547,2.9987998220074904e-248,11,True
SPE-001,eigenvalue_max,value_mean,gamma_id,0.20519121021663547,0.0,11,True
SPE-002,spectral_radius,slope,gamma_id,0.20519121021663547,2.9987998220074904e-248,11,True
PAT-001,concentration_top10,volatility,gamma_id,0.1970142254380968,0.0,11,True
TOP-001,holes_count,relative_change,gamma_id,0.1904602209182161,0.0,11,True
SYM-001,asymmetry_norm_normalized,slope,d_encoding_id,0.17350382171831993,2.6910152421354633e-117,10,True
SPE-001,spectral_gap,relative_change,gamma_id,0.1626293471778729,6.699089820325243e-141,11,True
SPE-001,spectral_gap,value_final,d_encoding_id,0.15891823941176883,5.405387037331301e-89,10,True
PAT-001,uniformity,value_mean,d_encoding_id,0.14064167980912717,7.063682473531386e-90,13,True
PAT-001,diversity_simpson,value_mean,d_encoding_id,0.1406416798091271,7.062100717285349e-90,13,True
PAT-001,concentration_top10,value_mean,d_encoding_id,0.13913548975890516,2.4431608145897565e-47,13,True
SPA-001,laplacian_energy,value_mean,d_encoding_id,0.138287423327906,4.134074088846368e-81,10,True
PAT-001,uniformity,value_final,d_encoding_id,0.1309770081065631,1.0477689358762216e-57,13,True
PAT-001,diversity_simpson,value_final,d_encoding_id,0.13097700810656307,1.0477689358762216e-57,13,True
GRA-001,clustering_local,slope,d_encoding_id,0.12898466519673132,8.980753526765378e-45,10,True
SPE-001,spectral_gap,relative_change,d_encoding_id,0.1228893114214895,8.684985647513108e-60,10,True
GRA-001,density,relative_change,d_encoding_id,0.1180589252878003,2.214159264095073e-26,10,True
GRA-001,clustering_local,relative_change,d_encoding_id,0.11783355250941034,5.12955087614832e-19,10,True
PAT-001,uniformity,volatility,d_encoding_id,0.11384234859039379,0.00015051498826766164,13,True
TOP-001,connected_components,relative_change,gamma_id,0.11207069828893054,0.0,11,True
PAT-001,diversity_simpson,relative_change,d_encoding_id,0.11016557306173955,0.0235623584097264,13,True
SPA-001,laplacian_energy,slope,d_encoding_id,0.10882327305406825,4.291110095559958e-50,10,True
TOP-001,connected_components,slope,d_encoding_id,0.10615159330447996,1.0170221979392603e-38,10,True
SPA-001,laplacian_energy,value_final,d_encoding_id,0.10385639418557463,1.6546882945104198e-25,10,True
PAT-001,uniformity,relative_change,d_encoding_id,0.10283197904958291,0.014333301367257672,13,True
PAT-001,uniformity,volatility,gamma_id,0.10257559503360256,0.0,11,True
SPE-001,spectral_gap,volatility,gamma_id,0.10129247861063537,2.8702830644741543e-167,11,True
TOP-001,holes_count,relative_change,d_encoding_id,0.08877827946313217,0.0006379523603638309,10,True
PAT-001,diversity_simpson,volatility,d_encoding_id,0.08488570740763053,0.00020118605938042986,13,True
GRA-001,degree_variance,volatility,d_encoding_id,0.08271785080694066,2.5245321269217343e-44,10,True
TOP-001,euler_characteristic,value_final,modifier_id,0.08240724117084049,3.8401283685329296e-32,4,True
PAT-001,concentration_top10,slope,d_encoding_id,0.08110797353047824,3.4202476612929044e-34,13,True
TOP-001,euler_characteristic,slope,d_encoding_id,0.07900069718035548,3.33845066859654e-23,10,True
PAT-001,concentration_top10,value_final,d_encoding_id,0.07766387539186662,1.613575585603963e-14,13,True
TOP-001,connected_components,relative_change,d_encoding_id,0.07742910957862158,1.8719543683325257e-10,10,True
TOP-001,euler_characteristic,value_mean,modifier_id,0.07652701777485382,4.669138842528837e-31,4,True
SPE-001,spectral_gap,slope,d_encoding_id,0.07349562390488784,1.9560950433639363e-26,10,True
TOP-001,connected_components,slope,gamma_id,0.07323253683961564,1.5916728123270341e-146,11,True
SPE-002,spectral_radius,value_final,d_encoding_id,0.0722317638393366,1.6495755633762484e-18,10,True
SPE-001,eigenvalue_max,value_final,d_encoding_id,0.0722317638393366,1.6495755633762484e-18,10,True
SPE-002,spectral_radius,slope,d_encoding_id,0.07223176383933659,2.8246350177944544e-102,10,True
SPE-001,eigenvalue_max,slope,d_encoding_id,0.07223176383933659,2.8246350177944544e-102,10,True
SPE-002,spectral_radius,value_mean,d_encoding_id,0.07223176383933656,9.608318550756272e-57,10,True
SPE-001,eigenvalue_max,value_mean,d_encoding_id,0.07223176383933656,9.608318550756272e-57,10,True
PAT-001,diversity_simpson,volatility,gamma_id,0.07035912489900023,0.0,11,True
SYM-001,asymmetry_norm,value_final,d_encoding_id,0.0698203597777427,1.724925706749238e-43,10,True
SYM-001,asymmetry_norm,value_mean,d_encoding_id,0.06982035977774267,2.7517636136203434e-122,10,True
SYM-001,asymmetry_norm,slope,d_encoding_id,0.06982035977774262,8.359969190616329e-129,10,True
SPA-001,laplacian_energy,relative_change,gamma_id,0.06604838662000143,1.1485640346782347e-258,11,True
GRA-001,density,value_mean,d_encoding_id,0.0642453686978993,3.783741428655529e-78,10,True
SPA-001,gradient_magnitude,volatility,gamma_id,0.05922198104648294,0.0,11,True
TOP-001,euler_characteristic,value_final,seed,0.05886169421929432,1.1132719581361192e-57,5,True
TOP-001,holes_count,slope,d_encoding_id,0.057424712776611785,4.9049615245612336e-18,10,True
UNIV-002,trace_absolute,value_mean,d_encoding_id,0.057287396538138795,4.526114523829034e-290,10,True
UNIV-002,trace_normalized,value_mean,d_encoding_id,0.05728739653813879,4.5557160692071014e-290,10,True
UNIV-002,trace_absolute,slope,d_encoding_id,0.05728739653813878,3.43071720702087e-116,10,True
UNIV-002,trace_absolute,value_final,d_encoding_id,0.05728739653813878,1.4603648391488366e-192,10,True
UNIV-002,trace_normalized,value_final,d_encoding_id,0.057287396538138774,3.527288178815959e-192,10,True
UNIV-002,trace_normalized,slope,d_encoding_id,0.05728739653813877,3.863742333843159e-116,10,True
GRA-001,density,value_final,d_encoding_id,0.05673746742908123,5.109370894469386e-22,10,True
SPA-001,gradient_magnitude,relative_change,d_encoding_id,0.05510959717516662,1.8904154107575086e-12,10,True
GRA-001,clustering_local,value_mean,d_encoding_id,0.05305319375080878,2.443338699351563e-56,10,True
TOP-001,euler_characteristic,value_mean,seed,0.05274610200145015,1.0871188675793226e-56,5,True
SYM-001,asymmetry_norm_normalized,relative_change,modifier_id,0.05212016048767837,3.011795117729232e-95,4,True
TOP-001,holes_count,value_final,modifier_id,0.05097044739549328,1.7539016617460534e-29,4,True
TOP-001,holes_count,value_mean,modifier_id,0.050239631712521375,1.0739804356297816e-34,4,True
UNIV-001,frobenius_norm,value_mean,d_encoding_id,0.0499715889971528,1.9230386094631485e-23,10,True
UNIV-001,frobenius_norm,value_final,d_encoding_id,0.0499715889971528,9.700819404871775e-06,10,True
UNIV-001,frobenius_norm,slope,d_encoding_id,0.049971588997152795,4.519078983032194e-72,10,True
PAT-001,uniformity,relative_change,gamma_id,0.04834552808979623,0.0,11,True
SYM-001,asymmetry_norm,volatility,modifier_id,0.04756026433976154,4.4400810819940806e-95,4,True
SPA-001,gradient_magnitude,value_mean,d_encoding_id,0.047195920715315906,2.2626721791733637e-34,10,True
SPA-001,gradient_magnitude,value_final,d_encoding_id,0.04699235173920468,1.7349248450013162e-10,10,True
GRA-001,clustering_local,value_final,d_encoding_id,0.04618545450468046,1.3979381353796874e-16,10,True
PAT-001,uniformity,slope,d_encoding_id,0.04572339596894322,1.833365513326474e-28,13,True
PAT-001,diversity_simpson,slope,d_encoding_id,0.04572339596894318,8.097656782087105e-24,13,True
TOP-001,euler_characteristic,slope,gamma_id,0.04504953220853961,5.8126600852867644e-86,11,True
PAT-001,diversity_simpson,relative_change,gamma_id,0.04458142065389447,0.0,11,True
PAT-001,diversity_simpson,value_mean,modifier_id,0.04306198330953327,1.1139756748538157e-07,4,True
PAT-001,uniformity,value_mean,modifier_id,0.043061983309533244,1.1133361829598013e-07,4,True
SYM-001,asymmetry_norm,volatility,d_encoding_id,0.039546461603650114,7.016924987057386e-88,10,True
PAT-001,uniformity,value_final,modifier_id,0.03950988751737402,5.516218706125296e-08,4,True
PAT-001,diversity_simpson,value_final,modifier_id,0.03950988751737395,5.516218706125296e-08,4,True
SYM-001,asymmetry_norm_normalized,relative_change,d_encoding_id,0.03768738985563315,0.38017284318404093,10,False
TOP-001,connected_components,volatility,d_encoding_id,0.03711046592392022,1.2338542996111456e-06,10,True
SPA-001,gradient_magnitude,slope,d_encoding_id,0.03597355885494004,8.91221737407718e-19,10,True
SPA-001,gradient_magnitude,volatility,d_encoding_id,0.03561667914535389,8.171146613064425e-23,10,True
PAT-001,concentration_top10,volatility,d_encoding_id,0.031507846062466226,9.597837988655256e-13,13,True
GRA-001,density,volatility,d_encoding_id,0.03105721450440882,4.089460626310037e-31,10,True
GRA-001,degree_variance,value_mean,d_encoding_id,0.029028935949310736,6.107916428819888e-66,10,True
TOP-001,holes_count,volatility,d_encoding_id,0.028981574760464552,2.1178252831460034e-13,10,True
GRA-001,density,relative_change,modifier_id,0.027251684489643883,4.813706068138359e-10,4,True
GRA-001,clustering_local,relative_change,modifier_id,0.02723094502512752,4.600529267439199e-09,4,True
SPA-001,laplacian_energy,volatility,d_encoding_id,0.027052802726356056,4.489861105273359e-20,10,True
PAT-001,concentration_top10,relative_change,d_encoding_id,0.02648158501904461,1.0545334137409302e-06,13,True
TOP-001,euler_characteristic,relative_change,d_encoding_id,0.026223349983824078,0.009287007308330588,10,True
UNIV-002,trace_normalized,volatility,d_encoding_id,0.026122866862642632,2.3024683283911884e-38,10,True
SPE-001,spectral_gap,volatility,d_encoding_id,0.02601942534025988,2.425637599413295e-94,10,True
UNIV-002,trace_absolute,volatility,d_encoding_id,0.025900561706515963,4.049054307142419e-37,10,True
TOP-001,connected_components,value_mean,modifier_id,0.025438394728554355,7.3046737546646e-07,4,True
SPA-001,gradient_magnitude,value_final,modifier_id,0.023990968500430507,1.6500734561743653e-06,4,True
SPA-001,gradient_magnitude,value_mean,modifier_id,0.023982094393547065,2.7779611039509253e-08,4,True
SPA-001,gradient_magnitude,slope,modifier_id,0.023863482304214655,0.1920063633415032,4,False
TOP-001,connected_components,value_final,modifier_id,0.02369937275625601,1.9061160421625173e-07,4,True
SPE-002,spectral_radius,volatility,d_encoding_id,0.02184506351407105,7.854445434506681e-25,10,True
SPE-001,eigenvalue_max,volatility,d_encoding_id,0.02184506351407105,7.854445434506681e-25,10,True
TOP-001,euler_characteristic,volatility,d_encoding_id,0.021517464094044265,0.9712239854959687,10,False
GRA-001,degree_variance,relative_change,gamma_id,0.021279657428319047,5.493003943855737e-122,11,True
PAT-001,concentration_top10,value_mean,modifier_id,0.02079449886233244,5.144986890651727e-05,4,True
GRA-001,degree_variance,relative_change,d_encoding_id,0.01973306283531443,1.7329610081097245e-67,10,True
GRA-001,clustering_local,volatility,d_encoding_id,0.0177581929830591,2.2764763438519837e-25,10,True
SYM-001,asymmetry_norm_normalized,value_mean,modifier_id,0.017362322048895984,5.5266563234557924e-37,4,True
PAT-001,uniformity,relative_change,modifier_id,0.01701104467804678,0.9595992683985055,4,False
SPA-001,gradient_magnitude,relative_change,modifier_id,0.016732680047569736,1.02085896243613e-07,4,True
TOP-001,euler_characteristic,relative_change,gamma_id,0.016487127208431495,0.0,11,True
PAT-001,diversity_simpson,relative_change,modifier_id,0.016158866476939482,0.9792449717367062,4,False
TOP-001,euler_characteristic,value_mean,gamma_id,0.016071737440641894,2.3736154705726983e-07,11,True
GRA-001,density,relative_change,gamma_id,0.015729289494762693,8.964278944589629e-79,11,True
GRA-001,clustering_local,relative_change,gamma_id,0.015726679260566184,1.0884981409107927e-82,11,True
GRA-001,degree_variance,volatility,modifier_id,0.015475659884156164,3.8071998184288707e-11,4,True
SYM-001,asymmetry_norm_normalized,volatility,modifier_id,0.014722701709510958,2.963344419655676e-125,4,True
GRA-001,degree_variance,slope,d_encoding_id,0.01461256654204906,4.62030816732545e-50,10,True
SYM-001,asymmetry_norm_normalized,value_final,modifier_id,0.014532144611912542,5.601982605255654e-18,4,True
PAT-001,concentration_top10,value_final,modifier_id,0.014399596164815618,4.4844620514949366e-05,4,True
